Chromosome-UR:34936-35716|Chromosome-UR:34888-35874_0|UR_Stop_Locations:48-828|Length:780|Frame:5|UR_Frame:4|Start_Stop=TAA|End_Stop=TAA|StORF_Type:Stop-ORF	AAK22021	99.5	206	1	0	54	259	1	206	3.05e-148	409
Chromosome-UR:108431-108839|Chromosome-UR:108230-108993_1|UR_Stop_Locations:201-609|Length:408|Frame:3|UR_Frame:1|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK24148	48.9	135	36	3	20	134	66	187	2.99e-27	97.1
Chromosome-UR:430538-430736|Chromosome-UR:430448-430783_0|UR_Stop_Locations:90-288|Length:198|Frame:3|UR_Frame:1|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK22400	100	54	0	0	12	65	1	54	1.91e-37	115
Chromosome-UR:435996-436473|Chromosome-UR:435510-436595_2|UR_Stop_Locations:486-963|Length:477|Frame:4|UR_Frame:4|Start_Stop=TAG|End_Stop=TGA|StORF_Type:Stop-ORF	AAK22407	100	153	0	0	6	158	1	153	3.13e-114	317
Chromosome-UR:437398-437929|Chromosome-UR:437278-438206_0|UR_Stop_Locations:120-651|Length:531|Frame:5|UR_Frame:4|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK24148	67.7	124	40	0	51	174	63	186	4.27e-52	162
Chromosome-UR:486019-486304|Chromosome-UR:485947-486351_0|UR_Stop_Locations:72-357|Length:285|Frame:2|UR_Frame:1|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK22450	100	84	0	0	11	94	1	84	1.79e-66	191
Chromosome-UR:489192-489390|Chromosome-UR:489144-489500_0|UR_Stop_Locations:48-246|Length:198|Frame:4|UR_Frame:4|Start_Stop=TAG|End_Stop=TAG|StORF_Type:Stop-ORF	AAK23725	70.9	55	16	0	10	64	71	125	1.09e-20	76.3
Chromosome-UR:694095-694443|Chromosome-UR:693481-694539_1|UR_Stop_Locations:614-962|Length:348|Frame:4|UR_Frame:6|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK22612	99.1	111	1	0	5	115	1	111	6.95e-84	237
Chromosome-UR:746342-746762|Chromosome-UR:745754-748414_1|UR_Stop_Locations:588-1008|Length:420|Frame:6|UR_Frame:4|Start_Stop=TAG|End_Stop=TAG|StORF_Type:Stop-ORF	AAK22666	100	99	0	0	41	139	1	99	1.19e-63	186
Chromosome-UR:747406-748312|Chromosome-UR:745754-748414_4|UR_Stop_Locations:1652-2558|Length:906|Frame:5|UR_Frame:6|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AAK22664	99.7	291	1	0	11	301	1	291	5.40e-205	558
Chromosome-UR:890569-890893|Chromosome-UR:890564-891018_0|UR_Stop_Locations:5-329|Length:324|Frame:5|UR_Frame:6|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AAK22787	98.9	93	1	0	15	107	1	93	5.52e-64	186
Chromosome-UR:949597-949975|Chromosome-UR:949460-950032_0|UR_Stop_Locations:137-515|Length:378|Frame:5|UR_Frame:6|Start_Stop=TAG|End_Stop=TGA|StORF_Type:Stop-ORF	AAK22838	100	123	0	0	3	125	1	123	5.65e-86	243
Chromosome-UR:1028522-1028975|Chromosome-UR:1028474-1029021_0|UR_Stop_Locations:48-501|Length:453|Frame:6|UR_Frame:4|Start_Stop=TAG|End_Stop=TAG|StORF_Type:Stop-ORF	AAK22910	99.2	130	1	0	21	150	1	130	8.71e-89	251
Chromosome-UR:1085479-1085989|Chromosome-UR:1085431-1086197_0|UR_Stop_Locations:48-558|Length:510|Frame:5|UR_Frame:4|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AAK22957	99.4	164	1	0	6	169	1	164	4.18e-122	338
Chromosome-UR:1220906-1221419|Chromosome-UR:1220206-1221830_2|UR_Stop_Locations:700-1213|Length:513|Frame:3|UR_Frame:2|Start_Stop=TAG|End_Stop=TAA|StORF_Type:Stop-ORF	AAK23072	100	158	0	0	13	170	1	158	2.58e-115	320
Chromosome-UR:1225157-1225391|Chromosome-UR:1225075-1225444_0|UR_Stop_Locations:82-316|Length:234|Frame:3|UR_Frame:2|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK25425	60.3	63	24	1	5	66	6	68	1.58e-16	64.7
Chromosome-UR:1404987-1405353|Chromosome-UR:1404874-1405417_0|UR_Stop_Locations:113-479|Length:366|Frame:1|UR_Frame:3|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AAK23227	99.1	110	1	0	12	121	1	110	1.33e-78	224
Chromosome-UR:1420137-1420671|Chromosome-UR:1419862-1420965_1|UR_Stop_Locations:275-809|Length:534|Frame:1|UR_Frame:3|Start_Stop=TAG|End_Stop=TGA|StORF_Type:Stop-ORF	AAK23255	100	148	0	0	30	177	1	148	2.81e-105	295
Chromosome-UR:1435127-1435277|Chromosome-UR:1435057-1435545_0|UR_Stop_Locations:70-220|Length:150|Frame:3|UR_Frame:2|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK23270	97.4	38	1	0	12	49	1	38	8.97e-23	77.8
Chromosome-UR:1541788-1542211|Chromosome-UR:1540803-1542592_2|UR_Stop_Locations:985-1408|Length:423|Frame:2|UR_Frame:2|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK23373	99.0	102	1	0	39	140	1	102	8.33e-74	212
Chromosome-UR:1542208-1542469|Chromosome-UR:1540803-1542592_3|UR_Stop_Locations:1405-1666|Length:261|Frame:2|UR_Frame:2|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AAK23374	98.8	85	1	0	2	86	1	85	1.90e-57	168
Chromosome-UR:1653815-1654205|Chromosome-UR:1653617-1654249_0|UR_Stop_Locations:198-588|Length:390|Frame:3|UR_Frame:1|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK23473	99.2	127	1	0	3	129	1	127	8.88e-85	240
Chromosome-UR:1756252-1756573|Chromosome-UR:1755885-1756725_1|UR_Stop_Locations:367-688|Length:321|Frame:2|UR_Frame:2|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK23569	99.0	104	1	0	3	106	1	104	7.75e-75	213
Chromosome-UR:1889951-1890419|Chromosome-UR:1889830-1890723_0|UR_Stop_Locations:121-589|Length:468|Frame:6|UR_Frame:5|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AAK23693	99.2	120	1	0	36	155	1	120	2.02e-84	240
Chromosome-UR:1923895-1924699|Chromosome-UR:1923736-1925372_0|UR_Stop_Locations:159-963|Length:804|Frame:2|UR_Frame:1|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AAK22085	89.0	73	8	0	3	75	24	96	2.14e-36	124
Chromosome-UR:2060300-2060867|Chromosome-UR:2060200-2060983_0|UR_Stop_Locations:100-667|Length:567|Frame:6|UR_Frame:5|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AAK23843	99.5	184	1	0	5	188	1	184	7.57e-139	382
Chromosome-UR:2082064-2082247|Chromosome-UR:2081916-2082296_1|UR_Stop_Locations:148-331|Length:183|Frame:5|UR_Frame:5|Start_Stop=TAG|End_Stop=TAG|StORF_Type:Stop-ORF	AAK23863	100	40	0	0	21	60	1	40	1.53e-24	82.8
Chromosome-UR:2176662-2177097|Chromosome-UR:2176506-2177474_1|UR_Stop_Locations:156-591|Length:435|Frame:4|UR_Frame:4|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK23255	57.6	125	45	3	10	133	28	145	5.19e-36	118
Chromosome-UR:2278931-2279204|Chromosome-UR:2278421-2279408_1|UR_Stop_Locations:510-783|Length:273|Frame:3|UR_Frame:1|Start_Stop=TAG|End_Stop=TGA|StORF_Type:Stop-ORF	AAK23725	61.6	86	22	2	5	90	74	148	5.41e-26	90.9
Chromosome-UR:2365003-2365117|Chromosome-UR:2364919-2365200_0|UR_Stop_Locations:84-198|Length:114|Frame:5|UR_Frame:4|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AAK24130	97.0	33	1	0	5	37	1	33	4.74e-21	72.8
Chromosome-UR:2384126-2384744|Chromosome-UR:2384092-2385000_0|UR_Stop_Locations:34-652|Length:618|Frame:3|UR_Frame:2|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK24148	99.5	188	1	0	18	205	1	188	3.82e-142	391
Chromosome-UR:2492591-2492741|Chromosome-UR:2492575-2492817_0|UR_Stop_Locations:16-166|Length:150|Frame:6|UR_Frame:5|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK24260	100	47	0	0	3	49	1	47	1.49e-31	100
Chromosome-UR:2581577-2582021|Chromosome-UR:2581283-2582652_0|UR_Stop_Locations:294-738|Length:444|Frame:6|UR_Frame:4|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK24351	100	139	0	0	9	147	1	139	3.01e-97	273
Chromosome-UR:2585632-2585953|Chromosome-UR:2585502-2586133_1|UR_Stop_Locations:130-451|Length:321|Frame:5|UR_Frame:5|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AAK24356	98.9	90	1	0	17	106	1	90	4.30e-58	171
Chromosome-UR:2617956-2618442|Chromosome-UR:2617919-2618451_0|UR_Stop_Locations:37-523|Length:486|Frame:4|UR_Frame:5|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK24384	99.3	151	1	0	11	161	1	151	2.41e-107	300
Chromosome-UR:2732222-2732513|Chromosome-UR:2732118-2732541_0|UR_Stop_Locations:104-395|Length:291|Frame:3|UR_Frame:3|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AAK25425	70.6	51	15	0	22	72	6	56	7.83e-17	66.2
Chromosome-UR:2841423-2842038|Chromosome-UR:2836021-2842615_20|UR_Stop_Locations:5402-6017|Length:615|Frame:1|UR_Frame:3|Start_Stop=TAA|End_Stop=TAA|StORF_Type:Stop-ORF	AAK24592	99.2	132	1	0	73	204	1	132	3.81e-95	270
