Chromosome_UR_34888_35874_StORF_8:35047-35826;UR=Chromosome_UR_34888_35874;UR_Stop_Locations=161-941;Length=780;Strand=-;Frame=4;UR_Frame=4;Start_Stop=TAA;End_Stop=TAA;StORF_Type=StORF	AAK22021	99.5	206	1	0	53	258	1	206	5.44e-146	404
Chromosome_UR_108230_108993_StORF_1:108432-108839;UR=Chromosome_UR_108230_108993;UR_Stop_Locations=201-609;Length=408;Strand=+;Frame=3;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAK24148	48.9	135	36	3	19	133	66	187	5.55e-27	96.3
Chromosome_UR_430448_430783_StORF_0:430539-430736;UR=Chromosome_UR_430448_430783;UR_Stop_Locations=90-288;Length=198;Strand=+;Frame=3;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAK22400	100	54	0	0	11	64	1	54	2.92e-36	112
Chromosome_UR_435510_436595_StORF_13:435633-436109;UR=Chromosome_UR_435510_436595;UR_Stop_Locations=125-602;Length=477;Strand=-;Frame=6;UR_Frame=4;Start_Stop=TAG;End_Stop=TGA;StORF_Type=StORF	AAK22407	100	153	0	0	5	157	1	153	3.37e-113	314
Chromosome_UR_437278_438206_StORF_7:437556-438086;UR=Chromosome_UR_437278_438206;UR_Stop_Locations=280-811;Length=531;Strand=-;Frame=6;UR_Frame=4;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAK24148	67.7	124	40	0	50	173	63	186	3.22e-51	159
Chromosome_UR_485947_486351_StORF_0:486020-486304;UR=Chromosome_UR_485947_486351;UR_Stop_Locations=72-357;Length=285;Strand=+;Frame=2;UR_Frame=1;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AAK22450	100	84	0	0	10	93	1	84	9.53e-66	189
Chromosome_UR_489144_489500_StORF_0:489255-489452;UR=Chromosome_UR_489144_489500;UR_Stop_Locations=113-311;Length=198;Strand=-;Frame=6;UR_Frame=4;Start_Stop=TAG;End_Stop=TAG;StORF_Type=StORF	AAK23725	70.9	55	16	0	9	63	71	125	3.21e-19	72.4
Chromosome_UR_745754_748414_StORF_22:745857-746762;UR=Chromosome_UR_745754_748414;UR_Stop_Locations=105-1011;Length=906;Strand=-;Frame=6;UR_Frame=6;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK22664	99.7	291	1	0	10	300	1	291	2.36e-203	554
Chromosome_UR_745754_748414_StORF_17:747407-747826;UR=Chromosome_UR_745754_748414;UR_Stop_Locations=1655-2075;Length=420;Strand=-;Frame=5;UR_Frame=4;Start_Stop=TAG;End_Stop=TAG;StORF_Type=StORF	AAK22666	100	99	0	0	40	138	1	99	5.46e-64	187
Chromosome_UR_890564_891018_StORF_0:890690-891013;UR=Chromosome_UR_890564_891018;UR_Stop_Locations=128-452;Length=324;Strand=-;Frame=5;UR_Frame=6;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK22787	98.9	93	1	0	14	106	1	93	4.18e-63	183
Chromosome_UR_949460_950032_StORF_2:949518-949895;UR=Chromosome_UR_949460_950032;UR_Stop_Locations=60-438;Length=378;Strand=-;Frame=6;UR_Frame=6;Start_Stop=TAG;End_Stop=TGA;StORF_Type=StORF	AAK22838	100	123	0	0	2	124	1	123	1.23e-84	239
Chromosome_UR_1028474_1029021_StORF_1:1028521-1028973;UR=Chromosome_UR_1028474_1029021;UR_Stop_Locations=49-502;Length=453;Strand=-;Frame=4;UR_Frame=4;Start_Stop=TAG;End_Stop=TAG;StORF_Type=StORF	AAK22910	99.2	130	1	0	20	149	1	130	4.65e-88	249
Chromosome_UR_1085431_1086197_StORF_4:1085640-1086149;UR=Chromosome_UR_1085431_1086197;UR_Stop_Locations=211-721;Length=510;Strand=-;Frame=6;UR_Frame=4;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK22957	99.4	164	1	0	5	168	1	164	5.48e-122	337
Chromosome_UR_1220206_1221830_StORF_2:1220907-1221419;UR=Chromosome_UR_1220206_1221830;UR_Stop_Locations=700-1213;Length=513;Strand=+;Frame=3;UR_Frame=2;Start_Stop=TAG;End_Stop=TAA;StORF_Type=StORF	AAK23072	100	158	0	0	12	169	1	158	6.82e-115	319
Chromosome_UR_1225075_1225444_StORF_2:1225158-1225391;UR=Chromosome_UR_1225075_1225444;UR_Stop_Locations=82-316;Length=234;Strand=+;Frame=3;UR_Frame=2;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AAK25425	60.3	63	24	1	4	65	6	68	1.19e-15	62.4
Chromosome_UR_1404874_1405417_StORF_2:1404988-1405353;UR=Chromosome_UR_1404874_1405417;UR_Stop_Locations=113-479;Length=366;Strand=+;Frame=1;UR_Frame=3;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK23227	99.1	110	1	0	11	120	1	110	7.07e-78	222
Chromosome_UR_1419862_1420965_StORF_2:1420138-1420671;UR=Chromosome_UR_1419862_1420965;UR_Stop_Locations=275-809;Length=534;Strand=+;Frame=1;UR_Frame=3;Start_Stop=TAG;End_Stop=TGA;StORF_Type=StORF	AAK23255	100	148	0	0	29	176	1	148	1.23e-103	291
Chromosome_UR_1540803_1542592_StORF_4:1541789-1542211;UR=Chromosome_UR_1540803_1542592;UR_Stop_Locations=985-1408;Length=423;Strand=+;Frame=2;UR_Frame=2;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAK23373	99.0	102	1	0	38	139	1	102	4.45e-73	210
Chromosome_UR_1540803_1542592_StORF_5:1542209-1542469;UR=Chromosome_UR_1540803_1542592;UR_Stop_Locations=1405-1666;Length=261;Strand=+;Frame=2;UR_Frame=2;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK23374	98.8	85	1	0	1	85	1	85	2.04e-56	165
Chromosome_UR_1653617_1654249_StORF_2:1653816-1654205;UR=Chromosome_UR_1653617_1654249;UR_Stop_Locations=198-588;Length=390;Strand=+;Frame=3;UR_Frame=1;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AAK23473	99.2	127	1	0	2	128	1	127	9.56e-84	238
Chromosome_UR_1724695_1725710_StORF_8:1724847-1725029;UR=Chromosome_UR_1724695_1725710;UR_Stop_Locations=154-337;Length=183;Strand=-;Frame=6;UR_Frame=4;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK23725	74.6	59	15	0	1	59	68	126	2.03e-21	77.8
Chromosome_UR_1755885_1756725_StORF_2:1756253-1756573;UR=Chromosome_UR_1755885_1756725;UR_Stop_Locations=367-688;Length=321;Strand=+;Frame=2;UR_Frame=2;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAK23569	99.0	104	1	0	2	105	1	104	1.19e-73	210
Chromosome_UR_1889830_1890723_StORF_5:1890135-1890602;UR=Chromosome_UR_1889830_1890723;UR_Stop_Locations=307-775;Length=468;Strand=-;Frame=6;UR_Frame=5;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK23693	99.2	120	1	0	35	154	1	120	1.79e-82	235
Chromosome_UR_1923736_1925372_StORF_2:1923896-1924699;UR=Chromosome_UR_1923736_1925372;UR_Stop_Locations=159-963;Length=804;Strand=+;Frame=2;UR_Frame=1;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	AAK22085	91.3	69	6	0	6	74	28	96	8.00e-36	122
Chromosome_UR_2060200_2060983_StORF_6:2060317-2060883;UR=Chromosome_UR_2060200_2060983;UR_Stop_Locations=119-686;Length=567;Strand=-;Frame=4;UR_Frame=5;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAK23843	99.5	184	1	0	4	187	1	184	2.84e-138	380
