Chromosome_UR_83994_88278_StORF_5:85553-85942;UR=Chromosome_UR_83994_88278;UR_Stop_Locations=1558-1948;Length=390;Strand=+;Frame=2;UR_Frame=2;Start_Stop=TAG;End_Stop=TGA;StORF_Type=StORF	AAC71410	73.8	122	30	2	3	123	197	317	8.32e-45	149
Chromosome_UR_83994_88278_StORF_7:86011-86205;UR=Chromosome_UR_83994_88278;UR_Stop_Locations=2016-2211;Length=195;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71410	88.2	34	4	0	30	63	795	828	4.76e-17	67.4
Chromosome_UR_83994_88278_StORF_8:86203-86535;UR=Chromosome_UR_83994_88278;UR_Stop_Locations=2208-2541;Length=333;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71410	81.1	111	19	2	1	109	830	940	2.15e-50	164
Chromosome_UR_83994_88278_StORF_10:86773-87033;UR=Chromosome_UR_83994_88278;UR_Stop_Locations=2778-3039;Length=261;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AAC71411	85.4	82	11	1	4	85	43	123	6.61e-40	133
Chromosome_UR_83994_88278_StORF_11:87031-87210;UR=Chromosome_UR_83994_88278;UR_Stop_Locations=3036-3216;Length=180;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71411	83.3	54	9	0	1	54	125	178	7.25e-25	89.4
Chromosome_UR_83994_88278_StORF_12:87208-87318;UR=Chromosome_UR_83994_88278;UR_Stop_Locations=3213-3324;Length=111;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71411	91.2	34	3	0	2	35	186	219	1.65e-16	64.3
Chromosome_UR_167130_170057_StORF_0:167152-167556;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=21-426;Length=405;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AAC71410	72.2	126	29	3	7	128	194	317	2.79e-47	157
Chromosome_UR_167130_170057_StORF_2:167625-167801;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=494-671;Length=177;Strand=+;Frame=3;UR_Frame=3;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71410	81.0	58	10	1	1	57	771	828	4.51e-24	87.0
Chromosome_UR_167130_170057_StORF_3:167799-168230;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=668-1100;Length=432;Strand=+;Frame=3;UR_Frame=3;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	AAC71410	79.5	132	17	3	1	124	830	959	2.22e-59	192
Chromosome_UR_167130_170057_StORF_5:168358-168627;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=1227-1497;Length=270;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AAC71411	87.8	82	9	1	7	88	43	123	6.24e-41	136
Chromosome_UR_167130_170057_StORF_7:168625-168807;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=1494-1677;Length=183;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71411	86.2	58	8	0	2	59	126	183	3.14e-28	99.0
Chromosome_UR_167130_170057_StORF_10:168913-169293;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=1782-2163;Length=381;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71411	88.9	126	13	1	1	125	221	346	4.05e-71	224
Chromosome_UR_167130_170057_StORF_12:169291-169545;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=2160-2415;Length=255;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AAC71411	95.2	83	1	1	1	83	348	427	1.06e-36	124
Chromosome_UR_167130_170057_StORF_13:169543-169815;UR=Chromosome_UR_167130_170057;UR_Stop_Locations=2412-2685;Length=273;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	AAC71411	92.9	85	6	0	1	85	429	513	2.97e-47	154
Chromosome_UR_174743_175855_StORF_2:175088-175360;UR=Chromosome_UR_174743_175855;UR_Stop_Locations=344-617;Length=273;Strand=+;Frame=2;UR_Frame=3;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	AAC71411	63.3	90	30	3	1	89	221	308	6.34e-26	94.0
