Chromosome_UR_73804_93892_StORF_63:73923-82517;UR=Chromosome_UR_73804_93892;UR_Stop_Locations=121-8716;Length=8595;Strand=-;Frame=6;UR_Frame=6;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	sp|Q0VZ70|CHSAD_CHOCO	33.2	3248	1534	59	33	2708	1	3182	0.0	1443
Chromosome_UR_73804_93892_StORF_62:82499-85834;UR=Chromosome_UR_73804_93892;UR_Stop_Locations=8697-12033;Length=3336;Strand=-;Frame=5;UR_Frame=4;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	sp|D9XF49|PHSB_STRVT	41.8	1082	597	15	48	1105	99	1171	1.90e-248	739
Chromosome_UR_73804_93892_StORF_61:85832-93751;UR=Chromosome_UR_73804_93892;UR_Stop_Locations=12030-19950;Length=7920;Strand=-;Frame=5;UR_Frame=4;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	sp|Q9R9I9|MYCC_BACIU	34.4	2372	1429	40	290	2616	68	2356	0.0	1323
Chromosome_UR_188610_191301_StORF_4:189048-191246;UR=Chromosome_UR_188610_191301;UR_Stop_Locations=437-2636;Length=2199;Strand=+;Frame=3;UR_Frame=3;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	sp|P11461|FATA_VIBA7	27.2	744	474	29	21	731	18	726	5.78e-48	184
Chromosome_UR_194961_197419_StORF_3:195901-197190;UR=Chromosome_UR_194961_197419;UR_Stop_Locations=939-2229;Length=1290;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TAG;StORF_Type=StORF	sp|P55708|Y4XP_SINFN	49.9	335	165	3	93	424	1	335	3.22e-99	302
Chromosome_UR_243018_245332_StORF_18:243059-244237;UR=Chromosome_UR_243018_245332;UR_Stop_Locations=43-1222;Length=1179;Strand=-;Frame=5;UR_Frame=4;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	sp|P96072|VLMH_STRVF	36.0	372	227	5	17	383	4	369	3.09e-59	199
Chromosome_UR_243018_245332_StORF_17:244222-245145;UR=Chromosome_UR_243018_245332;UR_Stop_Locations=1206-2130;Length=924;Strand=-;Frame=4;UR_Frame=5;Start_Stop=TAA;End_Stop=TAA;StORF_Type=StORF	sp|Q9HW51|OLSB_PSEAE	44.3	221	123	0	79	299	27	247	7.44e-58	189
Chromosome_UR_522619_523966_StORF_5:522752-523867;UR=Chromosome_UR_522619_523966;UR_Stop_Locations=135-1251;Length=1116;Strand=-;Frame=5;UR_Frame=4;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	sp|P06134|ADA_ECOLI	50.1	341	169	1	17	357	9	348	1.46e-113	337
Chromosome_UR_735178_736279_StORF_8:735234-736088;UR=Chromosome_UR_735178_736279;UR_Stop_Locations=58-913;Length=855;Strand=-;Frame=6;UR_Frame=6;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	sp|Q8K4H1|KFA_MOUSE	31.9	288	179	6	12	283	15	301	1.40e-37	137
Chromosome_UR_759519_760707_StORF_0:759643-760617;UR=Chromosome_UR_759519_760707;UR_Stop_Locations=123-1098;Length=975;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TGA;End_Stop=TAA;StORF_Type=StORF	sp|P43011|Y1364_HAEIN	34.0	288	189	1	10	296	1	288	2.08e-56	187
Chromosome_UR_773934_776208_StORF_3:774334-775857;UR=Chromosome_UR_773934_776208;UR_Stop_Locations=399-1923;Length=1524;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	sp|Q47688|YKFC_ECOLI	33.1	320	170	5	87	362	4	323	8.92e-43	159
