Chromosome-UR:48774-61122|Chromosome-UR:48534-66900_1|UR_Stop_Locations:240-12588|Length:12348|Frame:1|UR_Frame:1|Start_Stop=TAG|End_Stop=TAA|StORF_Type:Stop-ORF	AIG05794	37.6	4210	2004	75	14	4106	607	4312	0.0	2313
Chromosome-UR:73945-81865|Chromosome-UR:73804-93892_0|UR_Stop_Locations:141-8061|Length:7920|Frame:5|UR_Frame:4|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG05794	49.1	2685	1291	32	2	2637	1656	4312	0.0	2359
Chromosome-UR:81862-85198|Chromosome-UR:73804-93892_1|UR_Stop_Locations:8058-11394|Length:3336|Frame:5|UR_Frame:4|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG05794	49.3	1046	501	12	50	1086	668	1693	5.96e-302	934
Chromosome-UR:85179-93774|Chromosome-UR:73804-93892_2|UR_Stop_Locations:11375-19970|Length:8595|Frame:4|UR_Frame:6|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG05794	42.9	2610	1380	44	54	2590	1715	4287	0.0	1855
Chromosome-UR:189047-191246|Chromosome-UR:188610-191301_1|UR_Stop_Locations:437-2636|Length:2199|Frame:3|UR_Frame:3|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AIG01882	27.8	715	464	18	22	710	7	695	1.92e-64	225
Chromosome-UR:195900-197190|Chromosome-UR:194961-197419_2|UR_Stop_Locations:939-2229|Length:1290|Frame:1|UR_Frame:1|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AIG05382	34.2	301	178	10	99	394	8	293	5.43e-42	147
Chromosome-UR:243205-244129|Chromosome-UR:243018-245332_1|UR_Stop_Locations:187-1111|Length:924|Frame:5|UR_Frame:5|Start_Stop=TAA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG05214	43.5	223	126	0	78	300	25	247	1.85e-59	188
Chromosome-UR:400824-401148|Chromosome-UR:400777-401189_0|UR_Stop_Locations:47-371|Length:324|Frame:1|UR_Frame:3|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG01650	76.3	38	9	0	15	52	72	109	3.10e-14	60.8
Chromosome-UR:475470-480327|Chromosome-UR:475310-480510_0|UR_Stop_Locations:160-5017|Length:4857|Frame:4|UR_Frame:5|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG01119	27.2	1110	646	36	56	1092	29	1049	9.41e-82	293
Chromosome-UR:522718-523834|Chromosome-UR:522619-523966_0|UR_Stop_Locations:99-1215|Length:1116|Frame:5|UR_Frame:4|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG05252	42.2	116	65	1	245	358	42	157	1.04e-20	85.5
Chromosome-UR:636213-640074|Chromosome-UR:635988-640144_1|UR_Stop_Locations:225-4086|Length:3861|Frame:1|UR_Frame:1|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG01119	22.8	806	465	31	507	1280	369	1049	2.34e-24	108
Chromosome-UR:741964-742867|Chromosome-UR:739559-743398_3|UR_Stop_Locations:2405-3308|Length:903|Frame:2|UR_Frame:3|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG04933	32.8	259	158	7	2	252	187	437	4.33e-30	116
Chromosome-UR:742994-743351|Chromosome-UR:739559-743398_5|UR_Stop_Locations:3435-3792|Length:357|Frame:3|UR_Frame:1|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG01650	41.3	104	56	2	15	114	4	106	2.54e-24	87.0
Chromosome-UR:759642-760617|Chromosome-UR:759519-760707_0|UR_Stop_Locations:123-1098|Length:975|Frame:1|UR_Frame:1|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG02086	36.1	299	184	2	11	302	1	299	1.52e-60	193
Chromosome-UR:774333-775857|Chromosome-UR:773934-776208_2|UR_Stop_Locations:399-1923|Length:1524|Frame:1|UR_Frame:1|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG03100	32.1	371	209	9	118	451	20	384	1.33e-45	162
Chromosome-UR:781264-781999|Chromosome-UR:781036-782426_1|UR_Stop_Locations:228-963|Length:735|Frame:5|UR_Frame:4|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AIG02222	26.2	206	145	3	13	217	16	215	1.52e-15	70.9
Chromosome-UR:788802-789867|Chromosome-UR:787784-789914_5|UR_Stop_Locations:1018-2083|Length:1065|Frame:1|UR_Frame:2|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG04509	31.1	286	179	7	53	321	125	409	2.28e-27	108
Chromosome-UR:822804-826398|Chromosome-UR:822578-826552_1|UR_Stop_Locations:226-3820|Length:3594|Frame:4|UR_Frame:5|Start_Stop=TGA|End_Stop=TAG|StORF_Type:Stop-ORF	AIG01206	38.2	591	316	7	613	1197	489	1036	7.85e-104	350
Chromosome-UR:975739-977341|Chromosome-UR:975618-977544_0|UR_Stop_Locations:121-1723|Length:1602|Frame:2|UR_Frame:2|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG01939	36.3	444	268	10	77	517	24	455	2.16e-79	254
Chromosome-UR:1006875-1013982|Chromosome-UR:1006751-1014157_0|UR_Stop_Locations:124-7231|Length:7107|Frame:4|UR_Frame:5|Start_Stop=TAG|End_Stop=TAG|StORF_Type:Stop-ORF	AIG02764	26.3	1432	826	46	46	1386	7	1300	1.55e-89	322
Chromosome-UR:1040296-1041241|Chromosome-UR:1040253-1041609_0|UR_Stop_Locations:43-988|Length:945|Frame:2|UR_Frame:2|Start_Stop=TGA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG05080	32.1	274	152	11	31	292	1	252	1.78e-25	100
Chromosome-UR:1071559-1072714|Chromosome-UR:1071350-1072910_0|UR_Stop_Locations:209-1364|Length:1155|Frame:5|UR_Frame:6|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG05814	64.3	328	114	2	48	375	22	346	5.63e-146	416
Chromosome-UR:1073608-1074280|Chromosome-UR:1073441-1074349_1|UR_Stop_Locations:167-839|Length:672|Frame:5|UR_Frame:6|Start_Stop=TAG|End_Stop=TGA|StORF_Type:Stop-ORF	AIG02344	35.0	157	97	2	65	216	172	328	1.74e-23	93.6
Chromosome-UR:1103789-1105910|Chromosome-UR:1103646-1106044_1|UR_Stop_Locations:143-2264|Length:2121|Frame:6|UR_Frame:6|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG02776	25.1	714	371	24	8	591	122	801	3.12e-40	155
Chromosome-UR:1134371-1134713|Chromosome-UR:1134367-1134760_0|UR_Stop_Locations:4-346|Length:342|Frame:3|UR_Frame:2|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG04352	56.6	76	33	0	16	91	1	76	2.66e-22	82.4
Chromosome-UR:1152218-1153193|Chromosome-UR:1151867-1153480_1|UR_Stop_Locations:351-1326|Length:975|Frame:3|UR_Frame:1|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG01886	59.2	294	120	0	16	309	4	297	1.24e-123	354
Chromosome-UR:1203823-1204249|Chromosome-UR:1203648-1204784_0|UR_Stop_Locations:175-601|Length:426|Frame:5|UR_Frame:5|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG04738	40.7	81	48	0	34	114	1	81	3.85e-15	68.2
Chromosome-UR:1298268-1298514|Chromosome-UR:1298024-1298757_1|UR_Stop_Locations:244-490|Length:246|Frame:4|UR_Frame:5|Start_Stop=TAA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG01652	67.1	79	21	2	4	81	448	522	3.02e-29	105
Chromosome-UR:1331694-1333293|Chromosome-UR:1331258-1334336_2|UR_Stop_Locations:436-2035|Length:1599|Frame:4|UR_Frame:5|Start_Stop=TAG|End_Stop=TAA|StORF_Type:Stop-ORF	AIG01825	27.9	240	147	4	23	262	3	216	1.78e-20	87.8
Chromosome-UR:1333342-1334158|Chromosome-UR:1331258-1334336_4|UR_Stop_Locations:2084-2900|Length:816|Frame:5|UR_Frame:6|Start_Stop=TAA|End_Stop=TAA|StORF_Type:Stop-ORF	AIG01495	27.3	267	171	9	13	271	18	269	3.60e-16	75.1
Chromosome-UR:1726788-1727766|Chromosome-UR:1726712-1727958_0|UR_Stop_Locations:76-1054|Length:978|Frame:4|UR_Frame:5|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG02030	49.7	195	93	2	117	311	231	420	5.18e-55	182
Chromosome-UR:1752275-1753637|Chromosome-UR:1752076-1753765_1|UR_Stop_Locations:199-1561|Length:1362|Frame:3|UR_Frame:2|Start_Stop=TAA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG05223	38.1	415	250	5	37	447	12	423	7.26e-76	241
Chromosome-UR:1769537-1771337|Chromosome-UR:1769489-1771399_0|UR_Stop_Locations:48-1848|Length:1800|Frame:6|UR_Frame:4|Start_Stop=TAA|End_Stop=TAG|StORF_Type:Stop-ORF	AIG03437	39.0	589	352	2	9	590	1	589	6.85e-146	432
Chromosome-UR:1778812-1779499|Chromosome-UR:1778638-1779718_0|UR_Stop_Locations:174-861|Length:687|Frame:2|UR_Frame:1|Start_Stop=TAG|End_Stop=TGA|StORF_Type:Stop-ORF	AIG01183	41.7	115	66	1	38	152	13	126	9.51e-18	78.6
Chromosome-UR:1796620-1797544|Chromosome-UR:1796586-1797717_0|UR_Stop_Locations:34-958|Length:924|Frame:2|UR_Frame:2|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG05023	24.8	290	194	11	23	294	63	346	2.77e-20	87.0
Chromosome-UR:2110836-2111304|Chromosome-UR:2110788-2111466_0|UR_Stop_Locations:48-516|Length:468|Frame:4|UR_Frame:4|Start_Stop=TGA|End_Stop=TGA|StORF_Type:Stop-ORF	AIG03400	30.7	140	97	0	16	155	1	140	9.42e-26	93.2
