Chromosome_UR_295122_296015_StORF_2:295696-295941;UR=Chromosome_UR_295122_296015;UR_Stop_Locations=573-819;Length=246;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TAG;End_Stop=TAA;StORF_Type=StORF	AHM70950	40.0	110	27	1	1	71	1	110	2.50e-18	69.3
Chromosome_UR_386483_387462_StORF_6:386802-387050;UR=Chromosome_UR_386483_387462;UR_Stop_Locations=321-570;Length=249;Strand=-;Frame=6;UR_Frame=5;Start_Stop=TAA;End_Stop=TAG;StORF_Type=StORF	AHM70950	85.0	40	4	1	10	47	71	110	2.60e-18	69.3
Chromosome_UR_513903_514449_StORF_5:514028-514297;UR=Chromosome_UR_513903_514449;UR_Stop_Locations=127-397;Length=270;Strand=-;Frame=5;UR_Frame=6;Start_Stop=TAA;End_Stop=TAG;StORF_Type=StORF	AHM70802	77.8	54	12	0	9	62	2	55	3.54e-26	88.6
Chromosome_UR_750831_751357_StORF_2:751056-751268;UR=Chromosome_UR_750831_751357;UR_Stop_Locations=224-437;Length=213;Strand=+;Frame=3;UR_Frame=3;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AHM69443	100	69	0	0	1	69	1	69	1.41e-46	139
Chromosome_UR_754309_755331_StORF_2:754686-754859;UR=Chromosome_UR_754309_755331;UR_Stop_Locations=376-550;Length=174;Strand=+;Frame=3;UR_Frame=2;Start_Stop=TAA;End_Stop=TGA;StORF_Type=StORF	AHM69449	100	46	0	0	11	56	1	46	8.13e-30	95.5
Chromosome_UR_852678_853158_StORF_3:852778-852975;UR=Chromosome_UR_852678_853158;UR_Stop_Locations=102-300;Length=198;Strand=-;Frame=4;UR_Frame=4;Start_Stop=TGA;End_Stop=TGA;StORF_Type=StORF	AHM69543	100	37	0	0	28	64	1	37	4.09e-22	76.3
Chromosome_UR_1079379_1080423_StORF_4:1079827-1080189;UR=Chromosome_UR_1079379_1080423;UR_Stop_Locations=447-810;Length=363;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TAG;End_Stop=TGA;StORF_Type=StORF	AHM69727	100	111	0	0	9	119	1	111	3.95e-81	229
Chromosome_UR_1157350_1157785_StORF_0:1157466-1157726;UR=Chromosome_UR_1157350_1157785;UR_Stop_Locations=115-376;Length=261;Strand=+;Frame=3;UR_Frame=2;Start_Stop=TAG;End_Stop=TAG;StORF_Type=StORF	AHM70802	63.6	44	15	1	6	49	16	58	2.79e-15	60.8
Chromosome_UR_1606884_1607639_StORF_2:1607197-1607472;UR=Chromosome_UR_1606884_1607639;UR_Stop_Locations=312-588;Length=276;Strand=+;Frame=1;UR_Frame=1;Start_Stop=TAA;End_Stop=TAG;StORF_Type=StORF	AHM70802	63.3	60	16	1	7	66	22	75	4.01e-21	75.9
Chromosome_UR_1634101_1635148_StORF_4:1634433-1634627;UR=Chromosome_UR_1634101_1635148;UR_Stop_Locations=334-529;Length=195;Strand=-;Frame=6;UR_Frame=6;Start_Stop=TAA;End_Stop=TAG;StORF_Type=StORF	AHM70232	98.4	61	1	0	3	63	1	61	1.66e-42	128
